"endTime","artistName","trackName","msPlayed"
"2019-11-14 20:14","Muslim","L3ayn L7amra","235664"
"2019-11-14 20:18","Muslim","Dommini","211559"
"2019-11-14 20:21","Muslim","Aji M3aya","183366"
"2019-11-14 20:25","Muslim","Lghoul","218900"
"2019-11-14 20:28","Muslim","Dounia Fania","1443"
"2019-11-14 20:28","Muslim","Zanka","213672"
"2019-11-14 20:32","Muslim","Al Rissala","218368"
"2019-11-14 20:42","Muslim","Dmoue Lhawma","334858"
"2019-11-14 20:42","Muslim","Yallah","5954"
"2019-11-14 20:42","Muslim","Al Rissala","0"
"2019-11-15 11:44","Muslim","L3ayn L7amra","653496"
"2019-11-15 11:50","Muslim","Dommini","365176"
"2019-11-15 11:51","Muslim","Aji M3aya","67918"
"2019-11-15 11:55","Muslim","Zanka","192215"
"2019-11-15 11:58","Muslim","L3ayn L7amra","207080"
"2019-11-15 11:58","Muslim","Yallah","873"
"2019-11-15 12:01","Muslim","Dommini","179941"
"2019-11-15 12:04","Muslim","Zanka","140794"
"2019-11-15 12:05","Muslim","Dahek","28261"
"2019-11-15 12:05","Muslim","Dmoue Lhawma","69090"
"2019-11-15 12:06","Muslim","Lghoul","0"
"2019-11-15 12:06","Muslim","L3ayn L7amra","0"
"2019-11-15 12:07","Muslim","L3ayn L7amra","0"
"2019-11-15 12:13","Muslim","L3ayn L7amra","345299"
"2019-11-15 12:35","Muslim","Dmoue Lhawma","260600"
"2019-11-15 12:36","Muslim","Lghorba","5166"
"2019-11-15 12:36","Muslim","Harb Lhwem","8127"
"2019-11-15 12:40","Muslim","Belbala","206456"
"2019-11-15 12:45","Muslim","Katjiba","977"
"2019-11-15 12:45","Muslim","Lwadae A Sahbé","12308"
"2019-11-15 12:46","Muslim","Interlude - No'at Ala Lhorouf","0"
"2019-11-15 12:46","Muslim","Al Tacharrod","3093"
"2019-11-15 12:46","Muslim","Harb Lhwem","5877"
"2019-11-15 12:46","Muslim","Melli Chems Alik Tghib","6843"
"2019-11-15 12:47","Muslim","Lwadae A Sahbé","82874"
"2019-11-15 12:51","Muslim","Machi Ana Li Khtart","225545"
"2019-11-15 12:55","Muslim","Al Merhoum","228969"
"2019-11-15 12:59","Muslim","Al Rissala","268826"
"2019-11-15 13:09","Muslim","Matmchich","263497"
"2019-11-15 13:19","Muslim","Gaa Ma Alabali","38876"
"2019-11-15 13:21","NF","If You Want Love","130"
"2019-11-15 13:21","NF","If You Want Love","3798"
"2019-11-15 13:21","Futuristic","Epiphany (feat. NF)","85"
"2019-11-15 13:21","NF","NO NAME","307"
"2019-11-15 13:21","NF","Lost In The Moment","1441"
"2019-11-15 13:27","NF","Only","528"
"2019-11-15 13:27","NF","Time - Edit","0"
"2019-11-15 13:27","Futuristic","Epiphany (feat. NF)","318627"
"2019-11-15 13:27","NF","Hands Up","852"
"2019-11-15 13:30","NF","Can You Hold Me","221200"
"2019-11-15 13:40","NF","Nate","7220"
"2019-11-15 14:52","Mads Veslelia","Over Me","192060"
"2019-11-15 15:12","Marteen","Freak","35824"
"2019-11-15 15:14","Ali Tomineek","Yikes","1645"
"2019-11-15 15:14","SonReal","Fearless","4430"
"2019-11-15 15:14","Crypt","Duh Nuh!","122761"
"2019-11-15 15:17","Papa Roach","Sunrise Trailer Park (feat. Machine Gun Kelly)","227749"
"2019-11-15 15:18","Quadeca","I DON'T CARE","7863"
"2019-11-15 15:18","HDBeenDope","Byrd","23430"
"2019-11-15 15:26","Muslim","L3ayn L7amra","482319"
"2019-11-15 15:33","Muslim","Dommini","429136"
"2019-11-15 15:37","Muslim","Aji M3aya","211801"
"2019-11-20 17:24","Muslim","L3ayn L7amra","235664"
"2019-11-20 17:28","Muslim","Dommini","230610"
"2019-11-20 17:38","Muslim","Aji M3aya","211801"
"2019-11-20 17:42","Muslim","Lghoul","221857"
"2019-11-20 17:45","Muslim","Zanka","228546"
"2019-11-20 17:48","Muslim","Dounia Fania","59579"
"2019-11-20 17:51","Muslim","Aji M3aya","178020"
"2019-11-20 17:55","Muslim","Lghoul","206140"
"2019-11-20 18:20","Muslim","Dommini","1441070"
"2019-11-20 18:26","Muslim","Dmoue Lhawma","287822"
"2019-11-21 07:59","Muslim","L3ayn L7amra","235664"
"2019-11-21 08:02","Muslim","Dommini","230610"
"2019-11-21 08:05","Muslim","Aji M3aya","181342"
"2019-11-21 08:19","Muslim","Dommini","819606"
"2019-11-21 08:21","Muslim","Lghoul","603"
"2019-11-21 08:21","Muslim","Aji M3aya","95700"
"2019-11-21 08:24","Muslim","Dounia Fania","974"
"2019-11-21 08:24","Muslim","Zanka","215840"
"2019-11-21 08:29","Muslim","Dmoue Lhawma","288366"
"2019-11-21 08:29","Muslim","Lghorba","2330"
"2019-11-21 08:29","Muslim","Yallah","1065"
"2019-11-21 08:34","Muslim","Al Rissala","268826"
"2019-11-21 08:55","Muslim","Yemma","124793"
"2019-11-21 12:14","Muslim","Yemma","35020"
"2019-11-21 19:13","Muslim","L3ayn L7amra","184090"
"2019-11-21 19:17","Muslim","Dommini","210332"
"2019-11-21 19:19","Muslim","Aji M3aya","138092"
"2019-11-21 19:21","Muslim","Lghoul","102294"
"2019-11-21 19:26","Muslim","Zanka","265980"
"2019-11-21 19:28","Muslim","Dmoue Lhawma","86257"
"2019-11-21 19:41","Muslim","Dahek","488402"
"2019-11-21 19:48","Muslim","Al Rissala","255009"
"2019-11-21 19:50","Muslim","Ntouma Ghir Kathdro","5042"
"2019-11-21 19:50","Muslim","Men Daba Nfou'e","5627"
"2019-11-21 19:50","Muslim","Gaa Ma Alabali","6214"
"2019-11-21 19:50","Muslim","Matmchich","100590"
"2019-11-21 20:00","Muslim","Al Merhoum","543275"
"2019-11-21 20:08","Muslim","Moutamarred","529551"
"2019-11-21 20:17","Muslim","Hyat Lil","215161"
"2019-11-21 20:20","Muslim","L'fou Mn Had Rap","199307"
"2019-11-21 20:23","Muslim","Dounia Fania","84251"
"2019-11-21 20:24","Muslim","Lmejhoul","52898"
"2019-11-21 20:25","Muslim","Chni Baghyin Had Nass","35405"
"2019-11-21 20:37","Muslim","Ghaltat Lwalidin","677"
"2019-11-21 20:37","Muslim","Ghaltat Lwalidin","493007"
"2019-11-21 20:37","Muslim","Hakda Ana","2205"
"2019-11-21 20:41","Muslim","Law Kan Lwaqie Lawha","572"
"2019-11-21 20:41","Muslim","Lkhawa Diali","656"
"2019-11-21 20:41","Muslim","Hakda Ana","152874"
"2019-11-21 20:45","Muslim","Lkhawa Diali","192841"
"2019-11-21 21:06","Muslim","Ghaltat Lwalidin","501642"
"2019-11-22 08:06","Tech N9ne","Yeah No!","172060"
"2019-11-22 08:08","Tech N9ne","Angel Baby","2520"
"2019-11-22 08:08","Tech N9ne","Feel So Sad","144807"
"2019-11-22 08:13","Muslim","Hakda Ana","277106"
"2019-11-22 08:17","Muslim","Ghaltat Lwalidin","224365"
"2019-11-22 08:21","Muslim","L'fou Mn Had Rap","261642"
"2019-11-22 08:24","Muslim","Hyat Lil","205051"
"2019-11-22 08:24","Muslim","Al Merhoum","956"
"2019-11-22 08:27","Muslim","Moutamarred","174825"
"2019-11-22 08:28","Muslim","Al Merhoum","58861"
"2019-11-22 08:32","Muslim","Dommini","165220"
"2019-11-22 08:41","Muslim","Al Merhoum","528073"
"2019-11-22 08:46","Muslim","Al Rissala","313900"
"2019-11-22 08:48","Muslim","Moutamarred","615"
"2019-11-22 08:48","Muslim","L'fou Mn Had Rap","0"
"2019-11-22 08:48","Muslim","Al Merhoum","574"
"2019-11-22 08:48","Muslim","Matmchich","103699"
"2019-11-22 08:48","Muslim","Ghaltat Lwalidin","596"
"2019-11-22 08:48","Muslim","Hakda Ana","643"
"2019-11-22 08:59","Muslim","Hyat Lil","66020"
"2019-11-22 11:35","Muslim","Moutamarred","238208"
"2019-11-22 11:39","Muslim","Al Rissala","249007"
"2019-11-22 11:40","Muslim","Hakda Ana","59544"
"2019-11-22 11:44","Muslim","Moutamarred","211788"
"2019-11-22 11:47","Muslim","Al Rissala","188130"
"2019-11-22 11:49","Muslim","Dommini","122082"
"2019-11-22 11:52","Muslim","L3ayn L7amra","208350"
"2019-11-22 11:57","Muslim","Gaa Ma Alabali","1307"
"2019-11-22 11:57","Muslim","Matmchich","581"
"2019-11-22 11:57","Muslim","Al Rissala","265120"
"2019-11-22 12:00","Muslim","Ntouma Ghir Kathdro","165247"
"2019-11-22 12:47","Muslim","Al Rissala","1695"
"2019-11-22 12:51","Muslim","Gaa Ma Alabali","279823"
"2019-11-22 12:56","Muslim","Ntouma Ghir Kathdro","273475"
"2019-11-22 13:00","Muslim","Men Daba Nfou'e","244082"
"2019-11-22 13:01","Muslim","Al Merhoum","61610"
"2019-11-26 08:35","Muslim","Dommini","331961"
"2019-11-26 08:38","Muslim","L3ayn L7amra","182546"
"2019-11-26 08:40","Muslim","Al Merhoum","119517"
"2019-11-26 08:45","Muslim","Moutamarred","314531"
"2019-11-26 08:45","Muslim","Hyat Lil","894"
"2019-11-26 08:49","Muslim","L'fou Mn Had Rap","213808"
"2019-11-26 08:49","Muslim","Chni Baghyin Had Nass","1952"
"2019-11-26 08:54","Muslim","Ghaltat Lwalidin","320649"
"2019-11-26 10:07","Muslim","Al Rissala","239796"
"2019-11-26 10:13","Muslim","Matmchich","263147"
"2019-11-26 10:18","Muslim","Gaa Ma Alabali","279448"
"2019-11-26 10:22","Muslim","Ntouma Ghir Kathdro","272949"
"2019-11-26 10:27","Muslim","Men Daba Nfou'e","258688"
"2019-11-26 10:31","Muslim","Al Merhoum","249938"
"2019-11-26 10:36","Muslim","Moutamarred","293182"
"2019-11-26 10:41","Muslim","Hyat Lil","276448"
"2019-11-26 10:46","Muslim","L'fou Mn Had Rap","261186"
"2019-11-26 10:50","Muslim","Dounia Fania","271201"
"2019-11-26 10:56","Muslim","Lmejhoul","219189"
"2019-11-26 11:15","Muslim","Chni Baghyin Had Nass","127117"
"2019-11-26 11:16","Muslim","Ghaltat Lwalidin","83482"
"2019-11-26 11:21","Muslim","Law Kan Lwaqie Lawha","10455"
"2019-11-26 11:21","Muslim","Hakda Ana","273011"
"2019-11-26 11:22","Muslim","Ntouma Ghir Kathdro","1172"
"2019-11-26 11:22","Muslim","Lkhawa Diali","72907"
"2019-11-26 11:27","Muslim","Gaa Ma Alabali","214252"
"2019-11-26 11:31","Muslim","Ntouma Ghir Kathdro","273475"
"2019-11-26 11:36","Muslim","Men Daba Nfou'e","259265"
"2019-11-26 11:40","Muslim","Al Merhoum","250671"
"2019-11-26 11:41","Muslim","Moutamarred","50694"
"2019-11-26 12:35","Muslim","Moutamarred","211726"
"2019-11-26 12:42","Muslim","L'fou Mn Had Rap","823"
"2019-11-26 12:42","Muslim","Dounia Fania","0"
"2019-11-26 12:42","Muslim","Hyat Lil","407255"
"2019-11-26 12:42","Muslim","Lmejhoul","4074"
"2019-11-26 12:42","Muslim","Chni Baghyin Had Nass","664"
"2019-11-26 12:42","Muslim","Ghaltat Lwalidin","1955"
"2019-11-26 12:45","Muslim","Law Kan Lwaqie Lawha","1048"
"2019-11-26 12:45","Muslim","Lkhawa Diali","3376"
"2019-11-26 12:45","Muslim","Gaa Ma Alabali","1916"
"2019-11-26 12:45","Muslim","Matmchich","580"
"2019-11-26 12:45","Muslim","Hakda Ana","162026"
"2019-11-26 12:46","Muslim","Ntouma Ghir Kathdro","50461"
"2019-11-26 12:46","Muslim","Men Daba Nfou'e","20682"
"2019-11-26 12:53","Muslim","Al Merhoum","250671"
"2019-11-26 12:55","Muslim","Moutamarred","119669"
"2019-11-26 13:07","Muslim","Moutamarred","132316"
"2019-11-26 13:12","Muslim","Hyat Lil","276767"
"2019-11-26 13:16","Muslim","L'fou Mn Had Rap","228311"
"2019-11-26 13:20","Muslim","Lmejhoul","794"
"2019-11-26 13:20","Samara","Malade","13477"
"2019-11-26 13:20","Muslim","Belbala","253204"
"2019-11-26 13:24","Muslim","Lmejhoul","219005"
"2019-11-26 13:35","Muslim","Chni Baghyin Had Nass","272773"
"2019-11-26 13:41","Muslim","L'fou Mn Had Rap","167277"
"2019-11-26 13:41","Muslim","Dounia Fania","2752"
"2019-11-26 13:42","Muslim","Dounia Fania","1695"
"2019-11-26 13:49","Muslim","Lmejhoul","219191"
"2019-11-26 13:55","Muslim","Chni Baghyin Had Nass","277437"
"2019-11-26 13:59","Muslim","Ghaltat Lwalidin","223933"
"2019-11-26 14:04","Muslim","Hakda Ana","276679"
"2019-11-26 15:24","Muslim","Law Kan Lwaqie Lawha","108927"
"2019-11-26 15:25","Muslim","Law Kan Lwaqie Lawha","3222"
"2019-11-26 15:29","Muslim","Gaa Ma Alabali","279438"
"2019-11-26 15:34","Muslim","Ntouma Ghir Kathdro","272939"
"2019-11-26 15:39","Muslim","Men Daba Nfou'e","258694"
"2019-11-26 16:13","Muslim","Dounia Fania","827"
"2019-11-26 16:13","Muslim","Lmejhoul","848"
"2019-11-26 16:13","Muslim","Chni Baghyin Had Nass","3666"
"2019-11-26 16:13","Muslim","Ghaltat Lwalidin","710"
"2019-11-26 16:16","Muslim","Hakda Ana","152087"
"2019-11-27 08:16","Muslim","Moutamarred","293668"
"2019-11-27 08:21","Muslim","Hyat Lil","276767"
"2019-11-27 08:22","Muslim","L'fou Mn Had Rap","73825"
"2019-11-27 08:37","Muslim","Dahek","892357"
"2019-11-27 08:37","Muslim","L3ayn L7amra","0"
"2019-11-27 08:43","Muslim","Dommini","333965"
"2019-11-27 08:46","Muslim","L3ayn L7amra","228488"
"2019-11-27 11:14","Muslim","Dommini","0"
"2019-11-27 11:14","Muslim","L3ayn L7amra","180011"
"2019-11-27 11:15","Muslim","Lghoul","1457"
"2019-11-27 11:15","Muslim","Aji M3aya","75847"
"2019-11-27 11:22","Muslim","Zanka","390035"
"2019-11-27 11:25","Muslim","Moutamarred","211381"
"2019-11-27 11:27","Muslim","L'fou Mn Had Rap","2406"
"2019-11-27 11:27","Muslim","Hyat Lil","114843"
"2019-11-27 11:27","Muslim","Lmejhoul","1090"
"2019-11-27 11:28","Muslim","Chni Baghyin Had Nass","24124"
"2019-11-27 11:30","Muslim","Al Merhoum","125686"
"2019-11-27 11:34","Muslim","Al Rissala","272361"
"2019-11-27 11:38","Muslim","Gaa Ma Alabali","235150"
"2019-11-27 11:39","Muslim","Ntouma Ghir Kathdro","13414"
"2019-11-27 11:39","Muslim","Men Daba Nfou'e","5091"
"2019-11-27 12:43","Muslim","Men Daba Nfou'e","8564"
"2019-11-27 12:46","Muslim","Aji M3aya","192624"
"2019-11-27 12:50","Muslim","Lghoul","218454"
"2019-11-27 12:53","Muslim","Zanka","182417"
"2019-11-27 16:01","Muslim","Dmoue Lhawma","1480"
"2019-11-27 16:01","Muslim","Lghorba","303"
"2019-11-27 16:01","Muslim","Yemma","150"
"2019-11-27 16:01","Muslim","Dounia Fania","3776"
"2019-11-27 16:01","Muslim","Yallah","372"
"2019-11-27 16:01","Muslim","Al Rissala","955"
"2019-11-27 16:03","Muslim","Yemma","901"
"2019-11-27 16:03","Muslim","Al Rissala","153485"
"2019-11-27 16:04","Muslim","Moutamarred","378"
"2019-11-27 16:04","Muslim","Lholm","702"
"2019-11-27 16:04","Muslim","Chkoun Jayeb Lezz","0"
"2019-11-27 16:04","Muslim","Melli Chems Alik Tghib","23597"
"2019-11-27 16:08","Muslim","Ntouma Ghir Kathdro","6481"
"2019-11-27 16:08","Muslim","Moutamarred","228606"
"2019-11-27 16:08","Muslim","Moutamarred","5340"
"2019-11-27 16:08","Muslim","Gaa Ma Alabali","2702"
"2019-11-27 16:08","Muslim","Chkoun Jayeb Lezz","1137"
"2019-11-27 16:13","Muslim","Hyat Lil","323977"
"2019-11-28 08:27","Muslim","L3ayn L7amra","209147"
"2019-11-28 08:37","Muslim","Dommini","589787"
"2019-11-28 08:37","Muslim","Lghoul","400"
"2019-11-28 08:37","Muslim","Dounia Fania","0"
"2019-11-28 08:37","Muslim","Zanka","14"
"2019-11-28 08:37","Muslim","Aji M3aya","0"
"2019-11-28 08:40","Muslim","Zanka","175746"
"2019-11-28 08:44","Muslim","Dahek","242354"
"2019-11-28 08:48","Muslim","Al Rissala","272450"
"2019-11-28 08:49","Muslim","Matmchich","36287"
"2019-11-28 08:50","Muslim","L'fou Mn Had Rap","2568"
"2019-11-28 08:50","Muslim","Hyat Lil","0"
"2019-11-28 08:50","Muslim","Chni Baghyin Had Nass","0"
"2019-11-28 08:50","Muslim","Chni Baghyin Had Nass","585"
"2019-11-28 08:50","Muslim","Ghaltat Lwalidin","44173"
"2019-11-28 08:51","Muslim","Ghaltat Lwalidin","58963"
"2019-11-28 11:03","Muslim","Hyat Lil","0"
"2019-11-28 11:08","Muslim","Gaa Ma Alabali","279823"
"2019-11-28 11:13","Muslim","Ntouma Ghir Kathdro","273475"
"2019-11-28 11:17","Muslim","Men Daba Nfou'e","259265"
"2019-11-28 11:19","Muslim","Al Merhoum","108735"
"2019-11-28 12:23","NF","Therapy Session","0"
"2019-11-28 12:26","NF","Time - Edit","230610"
"2019-11-28 12:31","NF","Thing Called Love","294320"
"2019-11-28 12:36","NF","I Miss The Days","4111"
"2019-11-28 12:36","NF","Like This","257510"
"2019-11-28 12:36","NF","Only One","641"
"2019-11-28 12:39","NF","When I Grow Up","164006"
"2019-11-28 14:16","Muslim","Al Merhoum","187271"
"2019-11-28 14:17","Dizzy Dros","Bouzebbal","58693"
"2019-11-28 14:20","Dizzy Dros","Kat3raf T3oum","173172"
"2019-11-28 14:22","Dizzy Dros","Malkom","103088"
"2019-11-28 14:22","Dizzy Dros","3andk Cha3la","17371"
"2019-11-28 14:22","Dizzy Dros","Tebwi9a","21681"
"2019-11-28 14:23","Dizzy Dros","Sa3tk Salat (feat. Slim R.W.)","15696"
"2019-11-28 14:23","Dizzy Dros","Sa3tk Salat Pt. 2 [Short Version]","7196"
"2019-11-28 14:23","Dizzy Dros","10 Millions (feat. M Doc)","31874"
"2019-11-28 14:23","Dizzy Dros","Ghadi Tfi9 (Interlude 1)","2650"
"2019-11-28 14:26","Dizzy Dros","3azzy 3ando Stylo","45848"
"2019-11-28 14:26","Dizzy Dros","3alam","141719"
"2019-11-28 14:26","Dizzy Dros","Ka3i? (Interlude 2)","1444"
"2019-11-28 14:29","Dizzy Dros","L'benj (feat. Shayfeen)","149695"
"2019-11-28 14:29","Dizzy Dros","Ghetto Boy","4143"
"2019-11-28 14:31","Dizzy Dros","Koun Makentch Ana (feat. Muslim)","90278"
"2019-11-28 14:31","Dizzy Dros","Nhar F Zan9a (feat. Would Chaab)","5130"
"2019-11-28 14:34","Dizzy Dros","Ta7ad Ma Ghay 7bessni","203460"
"2019-11-28 14:37","Dizzy Dros","Outro","162260"
"2019-11-28 14:39","Dizzy Dros","Makat3rafnich (feat. Ard Adz)","123682"
"2019-11-28 14:39","Dizzy Dros","Airmax","5628"
"2019-11-28 14:39","Dizzy Dros","Rdlbal","9012"
"2019-11-28 14:43","Dizzy Dros","ساليتي ولا باقي","195750"
"2019-11-28 16:03","Eminem","Tragic Endings (feat. Skylar Grey)","1860"
"2019-11-28 16:08","Eminem","Cinderella Man","279013"
"2019-11-28 16:12","Logic","Homicide (feat. Eminem)","245386"
"2019-11-28 16:16","Eminem","Guilty Conscience","197883"
"2019-11-28 16:22","Eminem","We Made You","1137"
"2019-11-28 16:22","Eminem","Beautiful","576"
"2019-11-28 16:22","Eminem","Kamikaze","180638"
"2019-11-28 16:25","Eminem","Like Toy Soldiers","980"
"2019-11-28 16:25","Paul Rosenberg","Paul - Skit","17801"
"2019-11-28 16:25","Eminem","Just Lose It","820"
"2019-11-28 16:25","Eminem","25 To Life","197600"
"2019-11-28 16:26","Akon","Smack That","294"
"2019-11-28 16:29","Eminem","Normal","476"
"2019-11-28 16:29","Eminem","Rap God","670"
"2019-11-28 16:29","Eminem","Venom - Music From The Motion Picture","229598"
"2019-11-28 16:29","Eminem","Believe","0"
"2019-11-28 16:29","Eminem","Berzerk","530"
"2019-11-28 16:29","Eminem","Ass Like That","0"
"2019-11-28 16:29","Eminem","Survival","540"
"2019-11-28 16:29","Eminem","No Love","416"
"2019-11-28 16:30","Eminem","'Till I Collapse","0"
"2019-11-28 16:33","Drake","Forever","710"
"2019-11-28 16:33","Eminem","The Monster","197093"
"2019-11-28 16:36","Eminem","Sing For The Moment","172361"
"2019-11-28 16:38","Eminem","Bad Guy","151154"
"2019-11-28 16:39","Eminem","White America","20445"
"2019-11-28 16:42","Lil Wayne","Drop The World","186109"
"2019-11-28 16:45","Eminem","Not Alike (feat. Royce Da 5'9)","180113"
"2019-11-28 16:45","Eminem","Not Afraid","835"
"2019-11-28 16:48","Eminem","Remind Me","342"
"2019-11-28 16:48","Eminem","Nice Guy (with Jessie Reyez)","520"
"2019-11-28 16:48","Eminem","Role Model","643"
"2019-11-28 16:48","Eminem","The Real Slim Shady","388"
"2019-11-28 16:48","Dr. Dre","I Need A Doctor","216769"
"2019-11-28 16:53","Eminem","Fall","246521"
"2019-11-28 16:56","Eminem","Lucky You (feat. Joyner Lucas)","179789"
"2019-11-28 16:56","Eminem","Crack A Bottle","1600"
"2019-11-30 17:06","Dizzy Dros","ساليتي ولا باقي","167266"
"2019-11-30 17:06","Dizzy Dros","Men Hna","852"
"2019-11-30 17:08","Dizzy Dros","Makat3rafnich (feat. Ard Adz)","64727"
"2019-11-30 17:11","Muslim","Aji M3aya","182692"
"2019-11-30 17:15","Muslim","L3ayn L7amra","190401"
"2019-11-30 17:19","Muslim","Dommini","277322"
"2019-11-30 17:24","Muslim","Zanka","284450"
"2019-11-30 17:24","Muslim","Hob Lwatan","4743"
"2019-11-30 17:28","Muslim","Lghoul","221857"
"2019-11-30 17:33","Muslim","Dmoue Lhawma","275867"
"2019-11-30 17:39","Muslim","Dahek","362583"
"2019-11-30 17:42","NF","10 Feet Down","527"
"2019-11-30 17:42","NF","Intro","0"
"2019-11-30 17:42","NF","Time - Edit","0"
"2019-11-30 17:42","NF","Just Being Me","0"
"2019-11-30 17:42","NF","Only One","166"
"2019-11-30 17:42","NF","Trauma","40"
"2019-11-30 17:42","NF","Lost In The Moment","1371"
"2019-11-30 17:42","Muslim","Al Rissala","150444"
"2019-11-30 17:43","NF","When I Grow Up","763"
"2019-11-30 17:43","NF","Paralyzed","63"
"2019-11-30 17:43","NF","Change","936"
"2019-11-30 17:43","NF","Thinking","0"
"2019-11-30 17:43","NF","Remember This","916"
"2019-11-30 17:43","NF","Can You Hold Me","517"
"2019-11-30 17:43","NF","Time","1467"
"2019-11-30 17:43","NF","Let Me Go","1651"
"2019-11-30 17:43","NF","My Stress","1540"
"2019-11-30 17:43","NF","WHY","0"
"2019-11-30 17:43","NF","Dreams","1130"
"2019-11-30 17:43","NF","Thing Called Love","1037"
"2019-11-30 17:43","NF","Leave Me Alone","69513"
"2019-11-30 17:44","Eminem","Remind Me","1008"
"2019-11-30 17:44","JAY-Z","Renegade","0"
"2019-11-30 17:44","Eminem","River (feat. Ed Sheeran)","430"
"2019-11-30 17:44","Eminem","Cinderella Man","956"
"2019-11-30 17:44","Eminem","'Till I Collapse","0"
"2019-11-30 17:44","Eminem","Space Bound","297"
"2019-11-30 17:44","Eminem","Fall","1825"
"2019-11-30 17:44","Eminem","Legacy","840"
"2019-11-30 17:44","Eminem","Rap God","0"
"2019-11-30 17:44","Eminem","Good Guy (feat. Jessie Reyez)","626"
"2019-11-30 17:44","Eminem","We Made You","1970"
"2019-11-30 17:44","Eminem","Just Lose It","0"
"2019-11-30 17:44","Eminem","Arose","703"
"2019-11-30 17:44","T.I.","That's All She Wrote (feat. Eminem)","1255"
"2019-11-30 17:44","Eminem","Mockingbird","0"
"2019-11-30 17:44","Eminem","Bad Guy","857"
"2019-11-30 17:44","Eminem","Kill You","690"
"2019-11-30 17:44","Eminem","White America","642"
"2019-11-30 17:44","Eminem","The Real Slim Shady","1337"
"2019-11-30 17:44","NF","How Could You Leave Us","19204"
"2019-11-30 17:44","Eminem","My Name Is","550"
"2019-11-30 17:44","Eminem","Kamikaze","611"
"2019-11-30 17:44","Eminem","25 To Life","2077"
"2019-11-30 17:44","Eminem","You Don't Know","2094"
"2019-11-30 17:44","Eminem","Bitch Please II","1372"
"2019-11-30 17:44","Eminem","The Ringer","1686"
"2019-11-30 17:44","Eminem","Love The Way You Lie","336"
"2019-11-30 17:45","Eminem","Greatest","5140"
"2019-11-30 17:49","Muslim","Dommini","264079"
"2019-11-30 17:55","Muslim","Dahek","360154"
"2019-11-30 18:48","Pam Rabbit","Easy to Believe","183253"
"2019-11-30 18:52","Lenny","Release Me","237720"
"2019-11-30 19:07","Paulie Garand","Sipy","109786"
"2019-12-01 01:12","Radio Maarif - Le podcast marocain","#69 - Podcast Histoire : Hay Mohammadi","20995"
"2019-12-01 01:13","Data Maroc Podcast","Ep.1 : What is Data Maroc ?","66986"
"2019-12-01 01:14","Data Maroc Podcast","Ep.4 : A journey into Machine Learning in Japan","34972"
"2019-12-01 01:35","The Story So Far","Take Me as You Please","89600"
"2019-12-01 11:50","Dizzy Dros","ساليتي ولا باقي","142830"
"2019-12-01 11:52","Dizzy Dros","Makat3rafnich (feat. Ard Adz)","95510"
"2019-12-01 11:56","Dizzy Dros","Ta7ad Ma3arf","222772"
"2019-12-01 11:58","Dizzy Dros","Outro","85119"
"2019-12-01 11:59","Muslim","Chni Baghyin Had Nass","2722"
"2019-12-01 11:59","Muslim","Hakda Ana","69861"
"2019-12-01 12:03","Muslim","Hyat Lil","268844"
"2019-12-01 12:08","Muslim","Moutamarred","292065"
"2019-12-01 12:12","Muslim","Belbala","9144"
"2019-12-01 12:12","Muslim","Belbala","237091"
"2019-12-01 12:13","Muslim","Melli Chems Alik Tghib","64960"
"2019-12-01 12:18","Muslim","Tezrifa","7322"
"2019-12-01 12:18","Muslim","Lwadae A Sahbé","1137"
"2019-12-01 12:18","Muslim","Machi Ana Li Khtart","283589"
"2019-12-01 12:18","Muslim","Melli Chems Alik Tghib","1172"
"2019-12-01 12:22","Muslim","L3ayn L7amra","193056"
"2019-12-01 12:24","Muslim","Dommini","169476"
"2019-12-01 12:27","Muslim","Zanka","157034"
"2019-12-01 12:32","Muslim","Lghoul","11580"
"2019-12-01 12:32","Muslim","Dahek","286181"
"2019-12-01 12:35","Muslim","Al Rissala","196043"
"2019-12-01 12:37","Muslim","Gaa Ma Alabali","103354"
"2019-12-01 12:40","Dizzy Dros","ساليتي ولا باقي","154605"
"2019-12-01 12:42","Muslim","Dahek","108449"
"2019-12-01 12:43","Muslim","Dahek","80413"
"2019-12-01 15:24","Dizzy Dros","Makat3rafnich (feat. Ard Adz)","114215"
"2019-12-01 15:25","Dizzy Dros","Paris","63103"
"2019-12-01 15:27","Dizzy Dros","Ta7ad Ma3arf","153380"
"2019-12-01 15:27","Muslim","Gaa Ma Alabali","3260"
"2019-12-01 15:28","Muslim","Ntouma Ghir Kathdro","40535"
"2019-12-01 15:31","Muslim","Al Merhoum","156040"
"2019-12-01 15:33","Muslim","Moutamarred","147352"
"2019-12-01 15:35","Muslim","Hyat Lil","99851"
"2019-12-01 15:35","Muslim","Melli Chems Alik Tghib","2704"
"2019-12-01 15:37","Muslim","Machi Ana Li Khtart","124283"
"2019-12-01 15:39","Muslim","Belbala","131147"
"2019-12-01 15:42","Muslim","Zanka","179050"
"2019-12-01 15:45","Muslim","Dahek","176863"
"2019-12-01 15:49","Muslim","L3ayn L7amra","214943"
"2019-12-01 15:49","Muslim","Matmchich","386"
"2019-12-01 15:52","Muslim","Al Rissala","180944"
"2019-12-01 15:52","Muslim","Al Rissala","2810"
"2019-12-01 15:53","Muslim","Dommini","90830"
"2019-12-01 15:57","Muslim","Al Merhoum","219917"
"2019-12-01 16:04","Muslim","Machi Ana Li Khtart","397634"
